"","id","year","company","satisfaction"
"777",777,2012,"Bridgewater",70
"778",778,2013,"Bridgewater",59
"779",779,2014,"Bridgewater",63
"780",780,2016,"Bridgewater",62
"781",781,2012,"Bridgewater",65
"782",782,2013,"Bridgewater",66
"783",783,2014,"Bridgewater",70
"784",784,2016,"Bridgewater",60
"785",785,2012,"Bridgewater",82
"786",786,2013,"Bridgewater",64
"787",787,2014,"Bridgewater",68
"788",788,2016,"Bridgewater",63
"789",789,2012,"Bridgewater",66
"790",790,2013,"Bridgewater",70
"791",791,2014,"Bridgewater",74
"792",792,2016,"Bridgewater",63
"793",793,2012,"Bridgewater",73
"794",794,2013,"Bridgewater",65
"795",795,2014,"Bridgewater",72
"796",796,2016,"Bridgewater",61
"797",797,2012,"Bridgewater",70
"798",798,2013,"Bridgewater",75
"799",799,2014,"Bridgewater",63
"800",800,2016,"Bridgewater",60
"801",801,2012,"Bridgewater",65
"802",802,2013,"Bridgewater",65
"803",803,2014,"Bridgewater",70
"804",804,2016,"Bridgewater",55
"805",805,2012,"Bridgewater",75
"806",806,2013,"Bridgewater",71
"807",807,2014,"Bridgewater",82
"808",808,2016,"Bridgewater",59
"809",809,2012,"Bridgewater",84
"810",810,2013,"Bridgewater",84
"811",811,2014,"Bridgewater",64
"812",812,2016,"Bridgewater",60
"813",813,2012,"Bridgewater",71
"814",814,2013,"Bridgewater",71
"815",815,2014,"Bridgewater",64
"816",816,2016,"Bridgewater",63
"817",817,2012,"Bridgewater",69
"818",818,2013,"Bridgewater",69
"819",819,2014,"Bridgewater",77
"820",820,2016,"Bridgewater",57
"821",821,2012,"Bridgewater",71
"822",822,2013,"Bridgewater",78
"823",823,2014,"Bridgewater",77
"824",824,2016,"Bridgewater",61
"825",825,2012,"Bridgewater",64
"826",826,2013,"Bridgewater",72
"827",827,2014,"Bridgewater",65
"828",828,2016,"Bridgewater",62
"829",829,2012,"Bridgewater",64
"830",830,2013,"Bridgewater",71
"831",831,2014,"Bridgewater",72
"832",832,2016,"Bridgewater",64
"833",833,2012,"Bridgewater",65
"834",834,2013,"Bridgewater",73
"835",835,2014,"Bridgewater",70
"836",836,2016,"Bridgewater",61
"837",837,2012,"Bridgewater",65
"838",838,2013,"Bridgewater",63
"839",839,2014,"Bridgewater",68
"840",840,2016,"Bridgewater",60
"841",841,2012,"Bridgewater",72
"842",842,2013,"Bridgewater",69
"843",843,2014,"Bridgewater",72
"844",844,2016,"Bridgewater",62
"845",845,2012,"Bridgewater",73
"846",846,2013,"Bridgewater",66
"847",847,2014,"Bridgewater",70
"848",848,2016,"Bridgewater",61
"849",849,2012,"Bridgewater",77
"850",850,2013,"Bridgewater",67
"851",851,2014,"Bridgewater",76
"852",852,2016,"Bridgewater",60
"853",853,2012,"Bridgewater",65
"854",854,2013,"Bridgewater",65
"855",855,2014,"Bridgewater",72
"856",856,2016,"Bridgewater",64
"857",857,2012,"Bridgewater",73
"858",858,2013,"Bridgewater",68
"859",859,2014,"Bridgewater",65
"860",860,2016,"Bridgewater",61
"861",861,2012,"Bridgewater",68
"862",862,2013,"Bridgewater",73
"863",863,2014,"Bridgewater",68
"864",864,2016,"Bridgewater",59
"865",865,2012,"Bridgewater",80
"866",866,2013,"Bridgewater",72
"867",867,2014,"Bridgewater",71
"868",868,2016,"Bridgewater",61
"869",869,2012,"Bridgewater",65
"870",870,2013,"Bridgewater",66
"871",871,2014,"Bridgewater",75
"872",872,2016,"Bridgewater",57
"873",873,2012,"Bridgewater",79
"874",874,2013,"Bridgewater",58
"875",875,2014,"Bridgewater",73
"876",876,2016,"Bridgewater",59
"877",877,2012,"Bridgewater",72
"878",878,2013,"Bridgewater",72
"879",879,2014,"Bridgewater",75
"880",880,2016,"Bridgewater",60
"881",881,2012,"Bridgewater",75
"882",882,2013,"Bridgewater",74
"883",883,2014,"Bridgewater",65
"884",884,2016,"Bridgewater",60
"885",885,2012,"Bridgewater",69
"886",886,2013,"Bridgewater",65
"887",887,2014,"Bridgewater",70
"888",888,2016,"Bridgewater",60
"889",889,2012,"Bridgewater",67
"890",890,2013,"Bridgewater",75
"891",891,2014,"Bridgewater",82
"892",892,2016,"Bridgewater",62
"893",893,2012,"Bridgewater",74
"894",894,2013,"Bridgewater",70
"895",895,2014,"Bridgewater",68
"896",896,2016,"Bridgewater",56
"897",897,2012,"Bridgewater",67
"898",898,2013,"Bridgewater",63
"899",899,2014,"Bridgewater",77
"900",900,2016,"Bridgewater",59
"901",901,2012,"Bridgewater",86
"902",902,2013,"Bridgewater",70
"903",903,2014,"Bridgewater",68
"904",904,2016,"Bridgewater",57
"905",905,2012,"Bridgewater",72
"906",906,2013,"Bridgewater",70
"907",907,2014,"Bridgewater",72
"908",908,2016,"Bridgewater",58
"909",909,2012,"Bridgewater",67
"910",910,2013,"Bridgewater",66
"911",911,2014,"Bridgewater",76
"912",912,2016,"Bridgewater",60
"913",913,2012,"Bridgewater",68
"914",914,2013,"Bridgewater",68
"915",915,2014,"Bridgewater",70
"916",916,2016,"Bridgewater",61
"917",917,2012,"Bridgewater",66
"918",918,2013,"Bridgewater",66
"919",919,2014,"Bridgewater",76
"920",920,2016,"Bridgewater",61
"921",921,2012,"Bridgewater",70
"922",922,2013,"Bridgewater",65
"923",923,2014,"Bridgewater",73
"924",924,2016,"Bridgewater",63
"925",925,2012,"Bridgewater",71
"926",926,2013,"Bridgewater",68
"927",927,2014,"Bridgewater",71
"928",928,2016,"Bridgewater",58
"929",929,2012,"Bridgewater",73
"930",930,2013,"Bridgewater",68
"931",931,2014,"Bridgewater",70
"932",932,2016,"Bridgewater",59
"933",933,2012,"Bridgewater",60
"934",934,2013,"Bridgewater",72
"935",935,2014,"Bridgewater",74
"936",936,2016,"Bridgewater",63
"937",937,2012,"Bridgewater",72
"938",938,2013,"Bridgewater",77
"939",939,2014,"Bridgewater",65
"940",940,2016,"Bridgewater",60
"941",941,2012,"Bridgewater",74
"942",942,2013,"Bridgewater",67
"943",943,2014,"Bridgewater",70
"944",944,2016,"Bridgewater",58
"945",945,2012,"Bridgewater",71
"946",946,2013,"Bridgewater",66
"947",947,2014,"Bridgewater",70
"948",948,2016,"Bridgewater",61
"949",949,2012,"Bridgewater",76
"950",950,2013,"Bridgewater",66
"951",951,2014,"Bridgewater",68
"952",952,2016,"Bridgewater",56
"953",953,2012,"Bridgewater",68
"954",954,2013,"Bridgewater",80
"955",955,2014,"Bridgewater",81
"956",956,2016,"Bridgewater",58
"957",957,2012,"Bridgewater",71
"958",958,2013,"Bridgewater",67
"959",959,2014,"Bridgewater",77
"960",960,2016,"Bridgewater",61
"961",961,2012,"Bridgewater",73
"962",962,2013,"Bridgewater",66
"963",963,2014,"Bridgewater",74
"964",964,2016,"Bridgewater",61
"965",965,2012,"Bridgewater",75
"966",966,2013,"Bridgewater",65
"967",967,2014,"Bridgewater",76
"968",968,2016,"Bridgewater",61
"969",969,2012,"Bridgewater",71
"970",970,2013,"Bridgewater",68
"971",971,2014,"Bridgewater",71
"972",972,2016,"Bridgewater",60
"973",973,2012,"Bridgewater",74
"974",974,2013,"Bridgewater",59
"975",975,2014,"Bridgewater",63
"976",976,2016,"Bridgewater",57
"977",977,2012,"Bridgewater",72
"978",978,2013,"Bridgewater",65
"979",979,2014,"Bridgewater",59
"980",980,2016,"Bridgewater",59
"981",981,2012,"Bridgewater",74
"982",982,2013,"Bridgewater",64
"983",983,2014,"Bridgewater",76
"984",984,2016,"Bridgewater",61
"985",985,2012,"Bridgewater",66
"986",986,2013,"Bridgewater",80
"987",987,2014,"Bridgewater",69
"988",988,2016,"Bridgewater",60
"989",989,2012,"Bridgewater",60
"990",990,2013,"Bridgewater",68
"991",991,2014,"Bridgewater",68
"992",992,2016,"Bridgewater",62
"993",993,2012,"Bridgewater",66
"994",994,2013,"Bridgewater",74
"995",995,2014,"Bridgewater",77
"996",996,2016,"Bridgewater",59
"997",997,2012,"Bridgewater",73
"998",998,2013,"Bridgewater",71
"999",999,2014,"Bridgewater",73
"1000",1000,2016,"Bridgewater",61
"1001",1001,2012,"Bridgewater",75
"1002",1002,2013,"Bridgewater",73
"1003",1003,2014,"Bridgewater",72
"1004",1004,2016,"Bridgewater",63
"1005",1005,2012,"Bridgewater",65
"1006",1006,2013,"Bridgewater",64
"1007",1007,2014,"Bridgewater",73
"1008",1008,2016,"Bridgewater",60
"1009",1009,2012,"Bridgewater",74
"1010",1010,2013,"Bridgewater",74
"1011",1011,2014,"Bridgewater",69
"1012",1012,2016,"Bridgewater",60
"1013",1013,2012,"Bridgewater",75
"1014",1014,2013,"Bridgewater",72
"1015",1015,2014,"Bridgewater",77
"1016",1016,2016,"Bridgewater",62
"1017",1017,2012,"Bridgewater",74
"1018",1018,2013,"Bridgewater",73
"1019",1019,2014,"Bridgewater",72
"1020",1020,2016,"Bridgewater",60
"1021",1021,2012,"Bridgewater",71
"1022",1022,2013,"Bridgewater",70
"1023",1023,2014,"Bridgewater",75
"1024",1024,2016,"Bridgewater",60
"1025",1025,2012,"Bridgewater",68
"1026",1026,2013,"Bridgewater",69
"1027",1027,2014,"Bridgewater",70
"1028",1028,2016,"Bridgewater",57
"1029",1029,2012,"Bridgewater",70
"1030",1030,2013,"Bridgewater",69
"1031",1031,2014,"Bridgewater",64
"1032",1032,2016,"Bridgewater",59
"1033",1033,2012,"Bridgewater",73
"1034",1034,2013,"Bridgewater",79
"1035",1035,2014,"Bridgewater",70
"1036",1036,2016,"Bridgewater",60
"1037",1037,2012,"Bridgewater",71
"1038",1038,2013,"Bridgewater",72
"1039",1039,2014,"Bridgewater",66
"1040",1040,2016,"Bridgewater",62
"1041",1041,2012,"Bridgewater",66
"1042",1042,2013,"Bridgewater",68
"1043",1043,2014,"Bridgewater",64
"1044",1044,2016,"Bridgewater",61
"1045",1045,2012,"Bridgewater",73
"1046",1046,2013,"Bridgewater",64
"1047",1047,2014,"Bridgewater",71
"1048",1048,2016,"Bridgewater",60
"1049",1049,2012,"Bridgewater",77
"1050",1050,2013,"Bridgewater",67
"1051",1051,2014,"Bridgewater",74
"1052",1052,2016,"Bridgewater",59
"1053",1053,2012,"Bridgewater",72
"1054",1054,2013,"Bridgewater",67
"1055",1055,2014,"Bridgewater",61
"1056",1056,2016,"Bridgewater",61
"1057",1057,2012,"Bridgewater",67
"1058",1058,2013,"Bridgewater",60
"1059",1059,2014,"Bridgewater",80
"1060",1060,2016,"Bridgewater",60
"1061",1061,2012,"Bridgewater",74
"1062",1062,2013,"Bridgewater",76
"1063",1063,2014,"Bridgewater",66
"1064",1064,2016,"Bridgewater",57
"1065",1065,2012,"Bridgewater",66
"1066",1066,2013,"Bridgewater",73
"1067",1067,2014,"Bridgewater",69
"1068",1068,2016,"Bridgewater",60
"1069",1069,2012,"Bridgewater",61
"1070",1070,2013,"Bridgewater",74
"1071",1071,2014,"Bridgewater",63
"1072",1072,2016,"Bridgewater",59
"1073",1073,2012,"Bridgewater",69
"1074",1074,2013,"Bridgewater",77
"1075",1075,2014,"Bridgewater",67
"1076",1076,2016,"Bridgewater",57
"1077",1077,2012,"Bridgewater",66
"1078",1078,2013,"Bridgewater",64
"1079",1079,2014,"Bridgewater",72
"1080",1080,2016,"Bridgewater",61
"1081",1081,2012,"Bridgewater",69
"1082",1082,2013,"Bridgewater",63
"1083",1083,2014,"Bridgewater",66
"1084",1084,2016,"Bridgewater",62
"1085",1085,2012,"Bridgewater",80
"1086",1086,2013,"Bridgewater",70
"1087",1087,2014,"Bridgewater",63
"1088",1088,2016,"Bridgewater",61
"1089",1089,2012,"Bridgewater",80
"1090",1090,2013,"Bridgewater",71
"1091",1091,2014,"Bridgewater",76
"1092",1092,2016,"Bridgewater",58
"1093",1093,2012,"Bridgewater",69
"1094",1094,2013,"Bridgewater",77
"1095",1095,2014,"Bridgewater",74
"1096",1096,2016,"Bridgewater",61
"1097",1097,2012,"Bridgewater",68
"1098",1098,2013,"Bridgewater",63
"1099",1099,2014,"Bridgewater",76
"1100",1100,2016,"Bridgewater",58
"1101",1101,2012,"Bridgewater",73
"1102",1102,2013,"Bridgewater",64
"1103",1103,2014,"Bridgewater",67
"1104",1104,2016,"Bridgewater",61
"1105",1105,2012,"Bridgewater",72
"1106",1106,2013,"Bridgewater",72
"1107",1107,2014,"Bridgewater",72
"1108",1108,2016,"Bridgewater",61
"1109",1109,2012,"Bridgewater",60
"1110",1110,2013,"Bridgewater",69
"1111",1111,2014,"Bridgewater",71
"1112",1112,2016,"Bridgewater",58
"1113",1113,2012,"Bridgewater",68
"1114",1114,2013,"Bridgewater",65
"1115",1115,2014,"Bridgewater",75
"1116",1116,2016,"Bridgewater",62
"1117",1117,2012,"Bridgewater",64
"1118",1118,2013,"Bridgewater",72
"1119",1119,2014,"Bridgewater",76
"1120",1120,2016,"Bridgewater",59
"1121",1121,2012,"Bridgewater",65
"1122",1122,2013,"Bridgewater",67
"1123",1123,2014,"Bridgewater",74
"1124",1124,2016,"Bridgewater",60
"1125",1125,2012,"Bridgewater",76
"1126",1126,2013,"Bridgewater",73
"1127",1127,2014,"Bridgewater",77
"1128",1128,2016,"Bridgewater",59
"1129",1129,2012,"Bridgewater",70
"1130",1130,2013,"Bridgewater",73
"1131",1131,2014,"Bridgewater",64
"1132",1132,2016,"Bridgewater",61
"1133",1133,2012,"Bridgewater",71
"1134",1134,2013,"Bridgewater",73
"1135",1135,2014,"Bridgewater",69
"1136",1136,2016,"Bridgewater",61
"1137",1137,2012,"Bridgewater",69
"1138",1138,2013,"Bridgewater",75
"1139",1139,2014,"Bridgewater",71
"1140",1140,2016,"Bridgewater",59
"1141",1141,2012,"Bridgewater",78
"1142",1142,2013,"Bridgewater",70
"1143",1143,2014,"Bridgewater",74
"1144",1144,2016,"Bridgewater",59
"1145",1145,2012,"Bridgewater",74
"1146",1146,2013,"Bridgewater",62
"1147",1147,2014,"Bridgewater",72
"1148",1148,2016,"Bridgewater",55
"1149",1149,2012,"Bridgewater",72
"1150",1150,2013,"Bridgewater",59
"1151",1151,2014,"Bridgewater",73
"1152",1152,2016,"Bridgewater",59
"1153",1153,2012,"Bridgewater",70
"1154",1154,2013,"Bridgewater",77
"1155",1155,2014,"Bridgewater",67
"1156",1156,2016,"Bridgewater",61
"1157",1157,2012,"Bridgewater",64
"1158",1158,2013,"Bridgewater",61
"1159",1159,2014,"Bridgewater",60
"1160",1160,2016,"Bridgewater",60
"1161",1161,2012,"Bridgewater",79
"1162",1162,2013,"Bridgewater",73
"1163",1163,2014,"Bridgewater",74
"1164",1164,2016,"Bridgewater",59
"1165",1165,2012,"Bridgewater",73
"1166",1166,2013,"Bridgewater",74
"1167",1167,2014,"Bridgewater",77
"1168",1168,2016,"Bridgewater",61
"1169",1169,2012,"Bridgewater",66
"1170",1170,2013,"Bridgewater",74
"1171",1171,2014,"Bridgewater",73
"1172",1172,2016,"Bridgewater",61
"1173",1173,2012,"Bridgewater",69
"1174",1174,2013,"Bridgewater",70
"1175",1175,2014,"Bridgewater",73
"1176",1176,2016,"Bridgewater",58
"1177",1177,2012,"Bridgewater",69
"1178",1178,2013,"Bridgewater",63
"1179",1179,2014,"Bridgewater",65
"1180",1180,2016,"Bridgewater",56
"1181",1181,2012,"Bridgewater",62
"1182",1182,2013,"Bridgewater",76
"1183",1183,2014,"Bridgewater",67
"1184",1184,2016,"Bridgewater",60
"1185",1185,2012,"Bridgewater",77
"1186",1186,2013,"Bridgewater",73
"1187",1187,2014,"Bridgewater",72
"1188",1188,2016,"Bridgewater",58
"1189",1189,2012,"Bridgewater",74
"1190",1190,2013,"Bridgewater",67
"1191",1191,2014,"Bridgewater",70
"1192",1192,2016,"Bridgewater",62
"1193",1193,2012,"Bridgewater",74
"1194",1194,2013,"Bridgewater",64
"1195",1195,2014,"Bridgewater",66
"1196",1196,2016,"Bridgewater",58
"1197",1197,2012,"Bridgewater",71
"1198",1198,2013,"Bridgewater",74
"1199",1199,2014,"Bridgewater",75
"1200",1200,2016,"Bridgewater",60
"1201",1201,2012,"Bridgewater",66
"1202",1202,2013,"Bridgewater",68
"1203",1203,2014,"Bridgewater",65
"1204",1204,2016,"Bridgewater",62
"1205",1205,2012,"Bridgewater",81
"1206",1206,2013,"Bridgewater",72
"1207",1207,2014,"Bridgewater",66
"1208",1208,2016,"Bridgewater",62
"1209",1209,2012,"Bridgewater",69
"1210",1210,2013,"Bridgewater",62
"1211",1211,2014,"Bridgewater",74
"1212",1212,2016,"Bridgewater",59
"1213",1213,2012,"Bridgewater",73
"1214",1214,2013,"Bridgewater",69
"1215",1215,2014,"Bridgewater",73
"1216",1216,2016,"Bridgewater",59
"1217",1217,2012,"Bridgewater",71
"1218",1218,2013,"Bridgewater",69
"1219",1219,2014,"Bridgewater",67
"1220",1220,2016,"Bridgewater",60
"1221",1221,2012,"Bridgewater",71
"1222",1222,2013,"Bridgewater",78
"1223",1223,2014,"Bridgewater",63
"1224",1224,2016,"Bridgewater",61
"1225",1225,2012,"Citadel",77
"1226",1226,2013,"Citadel",68
"1227",1227,2014,"Citadel",65
"1228",1228,2016,"Citadel",63
"1229",1229,2012,"Citadel",68
"1230",1230,2013,"Citadel",72
"1231",1231,2014,"Citadel",64
"1232",1232,2016,"Citadel",66
"1233",1233,2012,"Citadel",67
"1234",1234,2013,"Citadel",70
"1235",1235,2014,"Citadel",73
"1236",1236,2016,"Citadel",67
"1237",1237,2012,"Citadel",64
"1238",1238,2013,"Citadel",75
"1239",1239,2014,"Citadel",66
"1240",1240,2016,"Citadel",76
"1241",1241,2012,"Citadel",65
"1242",1242,2013,"Citadel",69
"1243",1243,2014,"Citadel",54
"1244",1244,2016,"Citadel",64
"1245",1245,2012,"Citadel",65
"1246",1246,2013,"Citadel",60
"1247",1247,2014,"Citadel",58
"1248",1248,2016,"Citadel",72
"1249",1249,2012,"Citadel",71
"1250",1250,2013,"Citadel",56
"1251",1251,2014,"Citadel",68
"1252",1252,2016,"Citadel",57
"1253",1253,2012,"Citadel",58
"1254",1254,2013,"Citadel",69
"1255",1255,2014,"Citadel",60
"1256",1256,2016,"Citadel",72
"1257",1257,2012,"Citadel",65
"1258",1258,2013,"Citadel",69
"1259",1259,2014,"Citadel",61
"1260",1260,2016,"Citadel",57
"1261",1261,2012,"Citadel",71
"1262",1262,2013,"Citadel",67
"1263",1263,2014,"Citadel",63
"1264",1264,2016,"Citadel",65
"1265",1265,2012,"Citadel",74
"1266",1266,2013,"Citadel",60
"1267",1267,2014,"Citadel",60
"1268",1268,2016,"Citadel",61
"1269",1269,2012,"Citadel",54
"1270",1270,2013,"Citadel",71
"1271",1271,2014,"Citadel",66
"1272",1272,2016,"Citadel",66
"1273",1273,2012,"Citadel",65
"1274",1274,2013,"Citadel",61
"1275",1275,2014,"Citadel",59
"1276",1276,2016,"Citadel",71
"1277",1277,2012,"Citadel",55
"1278",1278,2013,"Citadel",68
"1279",1279,2014,"Citadel",59
"1280",1280,2016,"Citadel",67
"1281",1281,2012,"Citadel",60
"1282",1282,2013,"Citadel",61
"1283",1283,2014,"Citadel",77
"1284",1284,2016,"Citadel",70
"1285",1285,2012,"Citadel",50
"1286",1286,2013,"Citadel",66
"1287",1287,2014,"Citadel",62
"1288",1288,2016,"Citadel",57
"1289",1289,2012,"Citadel",66
"1290",1290,2013,"Citadel",66
"1291",1291,2014,"Citadel",63
"1292",1292,2016,"Citadel",79
"1293",1293,2012,"Citadel",49
"1294",1294,2013,"Citadel",71
"1295",1295,2014,"Citadel",63
"1296",1296,2016,"Citadel",70
"1297",1297,2012,"Citadel",62
"1298",1298,2013,"Citadel",61
"1299",1299,2014,"Citadel",53
"1300",1300,2016,"Citadel",64
"1301",1301,2012,"Citadel",82
"1302",1302,2013,"Citadel",72
"1303",1303,2014,"Citadel",77
"1304",1304,2016,"Citadel",71
"1305",1305,2012,"Citadel",73
"1306",1306,2013,"Citadel",71
"1307",1307,2014,"Citadel",68
"1308",1308,2016,"Citadel",61
"1309",1309,2012,"Citadel",61
"1310",1310,2013,"Citadel",54
"1311",1311,2014,"Citadel",65
"1312",1312,2016,"Citadel",71
"1313",1313,2012,"Citadel",72
"1314",1314,2013,"Citadel",66
"1315",1315,2014,"Citadel",61
"1316",1316,2016,"Citadel",88
"1317",1317,2012,"Citadel",70
"1318",1318,2013,"Citadel",75
"1319",1319,2014,"Citadel",63
"1320",1320,2016,"Citadel",65
"1321",1321,2012,"Citadel",68
"1322",1322,2013,"Citadel",77
"1323",1323,2014,"Citadel",63
"1324",1324,2016,"Citadel",71
"1325",1325,2012,"Citadel",50
"1326",1326,2013,"Citadel",61
"1327",1327,2014,"Citadel",56
"1328",1328,2016,"Citadel",73
"1329",1329,2012,"Citadel",64
"1330",1330,2013,"Citadel",62
"1331",1331,2014,"Citadel",75
"1332",1332,2016,"Citadel",73
"1333",1333,2012,"Citadel",59
"1334",1334,2013,"Citadel",68
"1335",1335,2014,"Citadel",56
"1336",1336,2016,"Citadel",62
"1337",1337,2012,"Citadel",76
"1338",1338,2013,"Citadel",75
"1339",1339,2014,"Citadel",73
"1340",1340,2016,"Citadel",61
"1341",1341,2012,"Citadel",52
"1342",1342,2013,"Citadel",57
"1343",1343,2014,"Citadel",72
"1344",1344,2016,"Citadel",63
"1345",1345,2012,"Citadel",50
"1346",1346,2013,"Citadel",64
"1347",1347,2014,"Citadel",75
"1348",1348,2016,"Citadel",70
"1349",1349,2012,"Citadel",59
"1350",1350,2013,"Citadel",54
"1351",1351,2014,"Citadel",59
"1352",1352,2016,"Citadel",65
"1353",1353,2012,"Citadel",71
"1354",1354,2013,"Citadel",51
"1355",1355,2014,"Citadel",72
"1356",1356,2016,"Citadel",65
"1357",1357,2012,"Citadel",69
"1358",1358,2013,"Citadel",53
"1359",1359,2014,"Citadel",60
"1360",1360,2016,"Citadel",62
"1361",1361,2012,"Citadel",72
"1362",1362,2013,"Citadel",72
"1363",1363,2014,"Citadel",68
"1364",1364,2016,"Citadel",76
"1365",1365,2012,"Citadel",61
"1366",1366,2013,"Citadel",72
"1367",1367,2014,"Citadel",65
"1368",1368,2016,"Citadel",60
"1369",1369,2012,"Citadel",71
"1370",1370,2013,"Citadel",75
"1371",1371,2014,"Citadel",71
"1372",1372,2016,"Citadel",61
"1373",1373,2012,"Citadel",62
"1374",1374,2013,"Citadel",75
"1375",1375,2014,"Citadel",67
"1376",1376,2016,"Citadel",71
"1377",1377,2012,"Citadel",63
"1378",1378,2013,"Citadel",74
"1379",1379,2014,"Citadel",59
"1380",1380,2016,"Citadel",69
"1381",1381,2012,"Citadel",59
"1382",1382,2013,"Citadel",48
"1383",1383,2014,"Citadel",56
"1384",1384,2016,"Citadel",66
"1385",1385,2012,"Citadel",71
"1386",1386,2013,"Citadel",53
"1387",1387,2014,"Citadel",56
"1388",1388,2016,"Citadel",77
"1389",1389,2012,"Citadel",62
"1390",1390,2013,"Citadel",69
"1391",1391,2014,"Citadel",61
"1392",1392,2016,"Citadel",63
"1393",1393,2012,"Citadel",66
"1394",1394,2013,"Citadel",65
"1395",1395,2014,"Citadel",64
"1396",1396,2016,"Citadel",62
"1397",1397,2012,"Citadel",44
"1398",1398,2013,"Citadel",78
"1399",1399,2014,"Citadel",78
"1400",1400,2016,"Citadel",57
"1401",1401,2012,"Citadel",64
"1402",1402,2013,"Citadel",75
"1403",1403,2014,"Citadel",72
"1404",1404,2016,"Citadel",74
"1405",1405,2012,"Citadel",57
"1406",1406,2013,"Citadel",83
"1407",1407,2014,"Citadel",57
"1408",1408,2016,"Citadel",70
"1409",1409,2012,"Citadel",66
"1410",1410,2013,"Citadel",62
"1411",1411,2014,"Citadel",62
"1412",1412,2016,"Citadel",58
"1413",1413,2012,"Citadel",76
"1414",1414,2013,"Citadel",66
"1415",1415,2014,"Citadel",67
"1416",1416,2016,"Citadel",66
"1417",1417,2012,"Citadel",62
"1418",1418,2013,"Citadel",57
"1419",1419,2014,"Citadel",67
"1420",1420,2016,"Citadel",50
"1421",1421,2012,"Citadel",55
"1422",1422,2013,"Citadel",57
"1423",1423,2014,"Citadel",57
"1424",1424,2016,"Citadel",66
"1425",1425,2012,"Citadel",76
"1426",1426,2013,"Citadel",54
"1427",1427,2014,"Citadel",68
"1428",1428,2016,"Citadel",71
"1429",1429,2012,"Citadel",58
"1430",1430,2013,"Citadel",65
"1431",1431,2014,"Citadel",71
"1432",1432,2016,"Citadel",63
"1433",1433,2012,"Citadel",63
"1434",1434,2013,"Citadel",67
"1435",1435,2014,"Citadel",65
"1436",1436,2016,"Citadel",61
"1437",1437,2012,"Citadel",64
"1438",1438,2013,"Citadel",78
"1439",1439,2014,"Citadel",71
"1440",1440,2016,"Citadel",59
"1441",1441,2012,"Citadel",56
"1442",1442,2013,"Citadel",62
"1443",1443,2014,"Citadel",74
"1444",1444,2016,"Citadel",67
"1445",1445,2012,"Citadel",60
"1446",1446,2013,"Citadel",71
"1447",1447,2014,"Citadel",64
"1448",1448,2016,"Citadel",57
"1449",1449,2012,"Citadel",68
"1450",1450,2013,"Citadel",76
"1451",1451,2014,"Citadel",68
"1452",1452,2016,"Citadel",66
"1453",1453,2012,"Citadel",60
"1454",1454,2013,"Citadel",69
"1455",1455,2014,"Citadel",58
"1456",1456,2016,"Citadel",53
"1457",1457,2012,"Citadel",65
"1458",1458,2013,"Citadel",65
"1459",1459,2014,"Citadel",82
"1460",1460,2016,"Citadel",56
"1461",1461,2012,"Citadel",66
"1462",1462,2013,"Citadel",71
"1463",1463,2014,"Citadel",72
"1464",1464,2016,"Citadel",65
"1465",1465,2012,"Citadel",60
"1466",1466,2013,"Citadel",65
"1467",1467,2014,"Citadel",79
"1468",1468,2016,"Citadel",68
"1469",1469,2012,"Citadel",51
"1470",1470,2013,"Citadel",75
"1471",1471,2014,"Citadel",69
"1472",1472,2016,"Citadel",65
"1473",1473,2012,"Citadel",65
"1474",1474,2013,"Citadel",64
"1475",1475,2014,"Citadel",67
"1476",1476,2016,"Citadel",61
"1477",1477,2012,"Citadel",67
"1478",1478,2013,"Citadel",58
"1479",1479,2014,"Citadel",66
"1480",1480,2016,"Citadel",73
"1481",1481,2012,"Citadel",69
"1482",1482,2013,"Citadel",72
"1483",1483,2014,"Citadel",57
"1484",1484,2016,"Citadel",65
"1485",1485,2012,"Citadel",69
"1486",1486,2013,"Citadel",58
"1487",1487,2014,"Citadel",76
"1488",1488,2016,"Citadel",58
"1489",1489,2012,"Citadel",66
"1490",1490,2013,"Citadel",66
"1491",1491,2014,"Citadel",66
"1492",1492,2016,"Citadel",64
"1493",1493,2012,"Citadel",68
"1494",1494,2013,"Citadel",58
"1495",1495,2014,"Citadel",56
"1496",1496,2016,"Citadel",60
"1497",1497,2012,"Citadel",65
"1498",1498,2013,"Citadel",74
"1499",1499,2014,"Citadel",76
"1500",1500,2016,"Citadel",67
"1501",1501,2012,"Citadel",68
"1502",1502,2013,"Citadel",63
"1503",1503,2014,"Citadel",65
"1504",1504,2016,"Citadel",55
"1505",1505,2012,"Citadel",67
"1506",1506,2013,"Citadel",61
"1507",1507,2014,"Citadel",67
"1508",1508,2016,"Citadel",63
"1509",1509,2012,"Citadel",60
"1510",1510,2013,"Citadel",63
"1511",1511,2014,"Citadel",62
"1512",1512,2016,"Citadel",73
"1513",1513,2012,"Citadel",66
"1514",1514,2013,"Citadel",68
"1515",1515,2014,"Citadel",56
"1516",1516,2016,"Citadel",75
"1517",1517,2012,"Citadel",66
"1518",1518,2013,"Citadel",59
"1519",1519,2014,"Citadel",67
"1520",1520,2016,"Citadel",71
"1521",1521,2012,"Citadel",55
"1522",1522,2013,"Citadel",77
"1523",1523,2014,"Citadel",64
"1524",1524,2016,"Citadel",73
"1525",1525,2012,"Citadel",66
"1526",1526,2013,"Citadel",63
"1527",1527,2014,"Citadel",52
